title,category,location,description,keywords,start_date,start_time,end_date,end_time,alarm_date,alarm_time,alarm,recur_type,recur_end_date,recur_interval,recur_data
Lag B'Omer,Holiday,Jewish Religious Holidays,System Imported Holiday,holiday,5/9/2004,12:00:00 AM,5/10/2004,12:00:00 AM,5/9/2004,,0,0
Lag B'Omer,Holiday,Jewish Religious Holidays,System Imported Holiday,holiday,5/20/2003,12:00:00 AM,5/21/2003,12:00:00 AM,5/20/2003,,0,0
Isru Hag (Sukkot),Holiday,Jewish Religious Holidays,System Imported Holiday,holiday,10/26/2005,12:00:00 AM,10/27/2005,12:00:00 AM,10/26/2005,,0,0
Isru Hag (Sukkot),Holiday,Jewish Religious Holidays,System Imported Holiday,holiday,10/8/2004,12:00:00 AM,10/9/2004,12:00:00 AM,10/8/2004,,0,0
Isru Hag (Sukkot),Holiday,Jewish Religious Holidays,System Imported Holiday,holiday,10/19/2003,12:00:00 AM,10/20/2003,12:00:00 AM,10/19/2003,,0,0
Isru Hag (Shavuot),Holiday,Jewish Religious Holidays,System Imported Holiday,holiday,6/14/2005,12:00:00 AM,6/15/2005,12:00:00 AM,6/14/2005,,0,0
Isru Hag (Shavuot),Holiday,Jewish Religious Holidays,System Imported Holiday,holiday,5/27/2004,12:00:00 AM,5/28/2004,12:00:00 AM,5/27/2004,,0,0
Isru Hag (Shavuot),Holiday,Jewish Religious Holidays,System Imported Holiday,holiday,6/7/2003,12:00:00 AM,6/8/2003,12:00:00 AM,6/7/2003,,0,0
Isru Hag (Passover),Holiday,Jewish Religious Holidays,System Imported Holiday,holiday,5/1/2005,12:00:00 AM,5/2/2005,12:00:00 AM,5/1/2005,,0,0
Isru Hag (Passover),Holiday,Jewish Religious Holidays,System Imported Holiday,holiday,4/13/2004,12:00:00 AM,4/14/2004,12:00:00 AM,4/13/2004,,0,0
Isru Hag (Passover),Holiday,Jewish Religious Holidays,System Imported Holiday,holiday,4/24/2003,12:00:00 AM,4/25/2003,12:00:00 AM,4/24/2003,,0,0
Hol H'Moed Sukkot (5th day),Holiday,Jewish Religious Holidays,System Imported Holiday,holiday,10/23/2005,12:00:00 AM,10/24/2005,12:00:00 AM,10/23/2005,,0,0
Hol H'Moed Sukkot (5th day),Holiday,Jewish Religious Holidays,System Imported Holiday,holiday,10/5/2004,12:00:00 AM,10/6/2004,12:00:00 AM,10/5/2004,,0,0
Hol H'Moed Sukkot (5th day),Holiday,Jewish Religious Holidays,System Imported Holiday,holiday,10/16/2003,12:00:00 AM,10/17/2003,12:00:00 AM,10/16/2003,,0,0
Hol H'Moed Sukkot (4th day),Holiday,Jewish Religious Holidays,System Imported Holiday,holiday,10/22/2005,12:00:00 AM,10/23/2005,12:00:00 AM,10/22/2005,,0,0
Hol H'Moed Sukkot (4th day),Holiday,Jewish Religious Holidays,System Imported Holiday,holiday,10/4/2004,12:00:00 AM,10/5/2004,12:00:00 AM,10/4/2004,,0,0
Hol H'Moed Sukkot (4th day),Holiday,Jewish Religious Holidays,System Imported Holiday,holiday,10/15/2003,12:00:00 AM,10/16/2003,12:00:00 AM,10/15/2003,,0,0
Hol H'Moed Sukkot (3rd day),Holiday,Jewish Religious Holidays,System Imported Holiday,holiday,10/21/2005,12:00:00 AM,10/22/2005,12:00:00 AM,10/21/2005,,0,0
Hol H'Moed Sukkot (3rd day),Holiday,Jewish Religious Holidays,System Imported Holiday,holiday,10/3/2004,12:00:00 AM,10/4/2004,12:00:00 AM,10/3/2004,,0,0
Hol H'Moed Sukkot (3rd day),Holiday,Jewish Religious Holidays,System Imported Holiday,holiday,10/14/2003,12:00:00 AM,10/15/2003,12:00:00 AM,10/14/2003,,0,0
Hol H'Moed Sukkot (2nd day),Holiday,Jewish Religious Holidays,System Imported Holiday,holiday,10/20/2005,12:00:00 AM,10/21/2005,12:00:00 AM,10/20/2005,,0,0
Hol H'Moed Sukkot (2nd day),Holiday,Jewish Religious Holidays,System Imported Holiday,holiday,10/2/2004,12:00:00 AM,10/3/2004,12:00:00 AM,10/2/2004,,0,0
Hol H'Moed Sukkot (2nd day),Holiday,Jewish Religious Holidays,System Imported Holiday,holiday,10/13/2003,12:00:00 AM,10/14/2003,12:00:00 AM,10/13/2003,,0,0
Hol H'Moed Sukkot (1st day),Holiday,Jewish Religious Holidays,System Imported Holiday,holiday,10/19/2005,12:00:00 AM,10/20/2005,12:00:00 AM,10/19/2005,,0,0
Hol H'Moed Sukkot (1st day),Holiday,Jewish Religious Holidays,System Imported Holiday,holiday,10/1/2004,12:00:00 AM,10/2/2004,12:00:00 AM,10/1/2004,,0,0
Hol H'Moed Sukkot (1st day),Holiday,Jewish Religious Holidays,System Imported Holiday,holiday,10/12/2003,12:00:00 AM,10/13/2003,12:00:00 AM,10/12/2003,,0,0
Hol H'Moed Passover (5th day),Holiday,Jewish Religious Holidays,System Imported Holiday,holiday,4/29/2005,12:00:00 AM,4/30/2005,12:00:00 AM,4/29/2005,,0,0
Hol H'Moed Passover (5th day),Holiday,Jewish Religious Holidays,System Imported Holiday,holiday,4/11/2004,12:00:00 AM,4/12/2004,12:00:00 AM,4/11/2004,,0,0
Hol H'Moed Passover (5th day),Holiday,Jewish Religious Holidays,System Imported Holiday,holiday,4/22/2003,12:00:00 AM,4/23/2003,12:00:00 AM,4/22/2003,,0,0
Hol H'Moed Passover (4th day),Holiday,Jewish Religious Holidays,System Imported Holiday,holiday,4/28/2005,12:00:00 AM,4/29/2005,12:00:00 AM,4/28/2005,,0,0
Hol H'Moed Passover (4th day),Holiday,Jewish Religious Holidays,System Imported Holiday,holiday,4/10/2004,12:00:00 AM,4/11/2004,12:00:00 AM,4/10/2004,,0,0
Hol H'Moed Passover (4th day),Holiday,Jewish Religious Holidays,System Imported Holiday,holiday,4/21/2003,12:00:00 AM,4/22/2003,12:00:00 AM,4/21/2003,,0,0
Hol H'Moed Passover (3rd day),Holiday,Jewish Religious Holidays,System Imported Holiday,holiday,4/27/2005,12:00:00 AM,4/28/2005,12:00:00 AM,4/27/2005,,0,0
Hol H'Moed Passover (3rd day),Holiday,Jewish Religious Holidays,System Imported Holiday,holiday,4/9/2004,12:00:00 AM,4/10/2004,12:00:00 AM,4/9/2004,,0,0
Hol H'Moed Passover (3rd day),Holiday,Jewish Religious Holidays,System Imported Holiday,holiday,4/20/2003,12:00:00 AM,4/21/2003,12:00:00 AM,4/20/2003,,0,0
Hol H'Moed Passover (2nd day),Holiday,Jewish Religious Holidays,System Imported Holiday,holiday,4/26/2005,12:00:00 AM,4/27/2005,12:00:00 AM,4/26/2005,,0,0
Hol H'Moed Passover (2nd day),Holiday,Jewish Religious Holidays,System Imported Holiday,holiday,4/8/2004,12:00:00 AM,4/9/2004,12:00:00 AM,4/8/2004,,0,0
Hol H'Moed Passover (2nd day),Holiday,Jewish Religious Holidays,System Imported Holiday,holiday,4/19/2003,12:00:00 AM,4/20/2003,12:00:00 AM,4/19/2003,,0,0
Hol H'Moed Passover (1st day),Holiday,Jewish Religious Holidays,System Imported Holiday,holiday,4/25/2005,12:00:00 AM,4/26/2005,12:00:00 AM,4/25/2005,,0,0
Hol H'Moed Passover (1st day),Holiday,Jewish Religious Holidays,System Imported Holiday,holiday,4/7/2004,12:00:00 AM,4/8/2004,12:00:00 AM,4/7/2004,,0,0
Hol H'Moed Passover (1st day),Holiday,Jewish Religious Holidays,System Imported Holiday,holiday,4/18/2003,12:00:00 AM,4/19/2003,12:00:00 AM,4/18/2003,,0,0
Hanukkah (8th day),Holiday,Jewish Religious Holidays,System Imported Holiday,holiday,12/15/2004,12:00:00 AM,12/16/2004,12:00:00 AM,12/15/2004,,0,0
Hanukkah (8th day),Holiday,Jewish Religious Holidays,System Imported Holiday,holiday,12/27/2003,12:00:00 AM,12/28/2003,12:00:00 AM,12/27/2003,,0,0
Hanukkah (7th day),Holiday,Jewish Religious Holidays,System Imported Holiday,holiday,12/14/2004,12:00:00 AM,12/15/2004,12:00:00 AM,12/14/2004,,0,0
Hanukkah (7th day),Holiday,Jewish Religious Holidays,System Imported Holiday,holiday,12/26/2003,12:00:00 AM,12/27/2003,12:00:00 AM,12/26/2003,,0,0
Hanukkah (6th day),Holiday,Jewish Religious Holidays,System Imported Holiday,holiday,12/31/2005,12:00:00 AM,1/1/2006,12:00:00 AM,12/31/2005,,0,0
Hanukkah (6th day),Holiday,Jewish Religious Holidays,System Imported Holiday,holiday,12/13/2004,12:00:00 AM,12/14/2004,12:00:00 AM,12/13/2004,,0,0
Hanukkah (6th day),Holiday,Jewish Religious Holidays,System Imported Holiday,holiday,12/25/2003,12:00:00 AM,12/26/2003,12:00:00 AM,12/25/2003,,0,0
Hanukkah (5th day),Holiday,Jewish Religious Holidays,System Imported Holiday,holiday,12/30/2005,12:00:00 AM,12/31/2005,12:00:00 AM,12/30/2005,,0,0
Hanukkah (5th day),Holiday,Jewish Religious Holidays,System Imported Holiday,holiday,12/12/2004,12:00:00 AM,12/13/2004,12:00:00 AM,12/12/2004,,0,0
Hanukkah (5th day),Holiday,Jewish Religious Holidays,System Imported Holiday,holiday,12/24/2003,12:00:00 AM,12/25/2003,12:00:00 AM,12/24/2003,,0,0
Hanukkah (4th day),Holiday,Jewish Religious Holidays,System Imported Holiday,holiday,12/29/2005,12:00:00 AM,12/30/2005,12:00:00 AM,12/29/2005,,0,0
Hanukkah (4th day),Holiday,Jewish Religious Holidays,System Imported Holiday,holiday,12/11/2004,12:00:00 AM,12/12/2004,12:00:00 AM,12/11/2004,,0,0
Hanukkah (4th day),Holiday,Jewish Religious Holidays,System Imported Holiday,holiday,12/23/2003,12:00:00 AM,12/24/2003,12:00:00 AM,12/23/2003,,0,0
Hanukkah (3rd day),Holiday,Jewish Religious Holidays,System Imported Holiday,holiday,12/28/2005,12:00:00 AM,12/29/2005,12:00:00 AM,12/28/2005,,0,0
Hanukkah (3rd day),Holiday,Jewish Religious Holidays,System Imported Holiday,holiday,12/10/2004,12:00:00 AM,12/11/2004,12:00:00 AM,12/10/2004,,0,0
Hanukkah (3rd day),Holiday,Jewish Religious Holidays,System Imported Holiday,holiday,12/22/2003,12:00:00 AM,12/23/2003,12:00:00 AM,12/22/2003,,0,0
Hanukkah (2nd day),Holiday,Jewish Religious Holidays,System Imported Holiday,holiday,12/27/2005,12:00:00 AM,12/28/2005,12:00:00 AM,12/27/2005,,0,0
Hanukkah (2nd day),Holiday,Jewish Religious Holidays,System Imported Holiday,holiday,12/9/2004,12:00:00 AM,12/10/2004,12:00:00 AM,12/9/2004,,0,0
Hanukkah (2nd day),Holiday,Jewish Religious Holidays,System Imported Holiday,holiday,12/21/2003,12:00:00 AM,12/22/2003,12:00:00 AM,12/21/2003,,0,0
Hanukkah,Holiday,Jewish Religious Holidays,System Imported Holiday,holiday,12/26/2005,12:00:00 AM,12/27/2005,12:00:00 AM,12/26/2005,,0,0
Hanukkah,Holiday,Jewish Religious Holidays,System Imported Holiday,holiday,12/8/2004,12:00:00 AM,12/9/2004,12:00:00 AM,12/8/2004,,0,0
Hanukkah,Holiday,Jewish Religious Holidays,System Imported Holiday,holiday,12/20/2003,12:00:00 AM,12/21/2003,12:00:00 AM,12/20/2003,,0,0
Fast of Gdalia,Holiday,Jewish Religious Holidays,System Imported Holiday,holiday,10/6/2005,12:00:00 AM,10/7/2005,12:00:00 AM,10/6/2005,,0,0
Fast of Gdalia,Holiday,Jewish Religious Holidays,System Imported Holiday,holiday,9/19/2004,12:00:00 AM,9/20/2004,12:00:00 AM,9/19/2004,,0,0
Fast of Gdalia,Holiday,Jewish Religious Holidays,System Imported Holiday,holiday,9/29/2003,12:00:00 AM,9/30/2003,12:00:00 AM,9/29/2003,,0,0
Fast of 17th Tamuz,Holiday,Jewish Religious Holidays,System Imported Holiday,holiday,7/24/2005,12:00:00 AM,7/25/2005,12:00:00 AM,7/24/2005,,0,0
Fast of 17th Tamuz,Holiday,Jewish Religious Holidays,System Imported Holiday,holiday,7/6/2004,12:00:00 AM,7/7/2004,12:00:00 AM,7/6/2004,,0,0
Fast of 17th Tamuz,Holiday,Jewish Religious Holidays,System Imported Holiday,holiday,7/17/2003,12:00:00 AM,7/18/2003,12:00:00 AM,7/17/2003,,0,0
Fast of 10th Tevet,Holiday,Jewish Religious Holidays,System Imported Holiday,holiday,12/22/2004,12:00:00 AM,12/23/2004,12:00:00 AM,12/22/2004,,0,0
Fast of 10th Tevet,Holiday,Jewish Religious Holidays,System Imported Holiday,holiday,1/4/2004,12:00:00 AM,1/5/2004,12:00:00 AM,1/4/2004,,0,0
Erev Yom Kippur,Holiday,Jewish Religious Holidays,System Imported Holiday,holiday,10/12/2005,12:00:00 AM,10/13/2005,12:00:00 AM,10/12/2005,,0,0
Erev Yom Kippur,Holiday,Jewish Religious Holidays,System Imported Holiday,holiday,9/24/2004,12:00:00 AM,9/25/2004,12:00:00 AM,9/24/2004,,0,0
Erev Yom Kippur,Holiday,Jewish Religious Holidays,System Imported Holiday,holiday,10/5/2003,12:00:00 AM,10/6/2003,12:00:00 AM,10/5/2003,,0,0
Erev Sukkot,Holiday,Jewish Religious Holidays,System Imported Holiday,holiday,10/17/2005,12:00:00 AM,10/18/2005,12:00:00 AM,10/17/2005,,0,0
Erev Sukkot,Holiday,Jewish Religious Holidays,System Imported Holiday,holiday,9/29/2004,12:00:00 AM,9/30/2004,12:00:00 AM,9/29/2004,,0,0
Erev Sukkot,Holiday,Jewish Religious Holidays,System Imported Holiday,holiday,10/10/2003,12:00:00 AM,10/11/2003,12:00:00 AM,10/10/2003,,0,0
Erev Shavout,Holiday,Jewish Religious Holidays,System Imported Holiday,holiday,6/12/2005,12:00:00 AM,6/13/2005,12:00:00 AM,6/12/2005,,0,0
Erev Shavout,Holiday,Jewish Religious Holidays,System Imported Holiday,holiday,5/25/2004,12:00:00 AM,5/26/2004,12:00:00 AM,5/25/2004,,0,0
Erev Shavout,Holiday,Jewish Religious Holidays,System Imported Holiday,holiday,6/5/2003,12:00:00 AM,6/6/2003,12:00:00 AM,6/5/2003,,0,0
Erev Rosh Hashanah,Holiday,Jewish Religious Holidays,System Imported Holiday,holiday,10/3/2005,12:00:00 AM,10/4/2005,12:00:00 AM,10/3/2005,,0,0
Erev Rosh Hashanah,Holiday,Jewish Religious Holidays,System Imported Holiday,holiday,9/15/2004,12:00:00 AM,9/16/2004,12:00:00 AM,9/15/2004,,0,0
Erev Rosh Hashanah,Holiday,Jewish Religious Holidays,System Imported Holiday,holiday,9/26/2003,12:00:00 AM,9/27/2003,12:00:00 AM,9/26/2003,,0,0
Erev Passover,Holiday,Jewish Religious Holidays,System Imported Holiday,holiday,4/23/2005,12:00:00 AM,4/24/2005,12:00:00 AM,4/23/2005,,0,0
Erev Passover,Holiday,Jewish Religious Holidays,System Imported Holiday,holiday,4/5/2004,12:00:00 AM,4/6/2004,12:00:00 AM,4/5/2004,,0,0
Erev Passover,Holiday,Jewish Religious Holidays,System Imported Holiday,holiday,4/16/2003,12:00:00 AM,4/17/2003,12:00:00 AM,4/16/2003,,0,0
Vernal Equinox Day (Observed),Holiday,Japan,System Imported Holiday,holiday,3/21/2005,12:00:00 AM,3/22/2005,12:00:00 AM,3/21/2005,,0,0
Vernal Equinox Day,Holiday,Japan,System Imported Holiday,holiday,3/20/2004,12:00:00 AM,3/21/2004,12:00:00 AM,3/20/2004,,0,0
Vernal Equinox Day,Holiday,Japan,System Imported Holiday,holiday,3/21/2003,12:00:00 AM,3/22/2003,12:00:00 AM,3/21/2003,,0,0
Respect for the Aged Day,Holiday,Japan,System Imported Holiday,holiday,9/15/2005,12:00:00 AM,9/16/2005,12:00:00 AM,9/15/2005,,0,0
Respect for the Aged Day,Holiday,Japan,System Imported Holiday,holiday,9/15/2004,12:00:00 AM,9/16/2004,12:00:00 AM,9/15/2004,,0,0
Respect for the Aged Day,Holiday,Japan,System Imported Holiday,holiday,9/15/2003,12:00:00 AM,9/16/2003,12:00:00 AM,9/15/2003,,0,0
New Year's Day,Holiday,Japan,System Imported Holiday,holiday,1/1/2005,12:00:00 AM,1/2/2005,12:00:00 AM,1/1/2005,,0,0
New Year's Day,Holiday,Japan,System Imported Holiday,holiday,1/1/2004,12:00:00 AM,1/2/2004,12:00:00 AM,1/1/2004,,0,0
New Year's Day,Holiday,Japan,System Imported Holiday,holiday,1/1/2003,12:00:00 AM,1/2/2003,12:00:00 AM,1/1/2003,,0,0
National Foundation Day,Holiday,Japan,System Imported Holiday,holiday,2/11/2005,12:00:00 AM,2/12/2005,12:00:00 AM,2/11/2005,,0,0
National Foundation Day,Holiday,Japan,System Imported Holiday,holiday,2/11/2004,12:00:00 AM,2/12/2004,12:00:00 AM,2/11/2004,,0,0
National Foundation Day,Holiday,Japan,System Imported Holiday,holiday,2/11/2003,12:00:00 AM,2/12/2003,12:00:00 AM,2/11/2003,,0,0
National Day Japan (observed),Holiday,Japan,System Imported Holiday,holiday,5/5/2003,12:00:00 AM,5/6/2003,12:00:00 AM,5/5/2003,,0,0
National Day,Holiday,Japan,System Imported Holiday,holiday,5/4/2005,12:00:00 AM,5/5/2005,12:00:00 AM,5/4/2005,,0,0
National Day,Holiday,Japan,System Imported Holiday,holiday,5/4/2004,12:00:00 AM,5/5/2004,12:00:00 AM,5/4/2004,,0,0
National Day,Holiday,Japan,System Imported Holiday,holiday,5/4/2003,12:00:00 AM,5/5/2003,12:00:00 AM,5/4/2003,,0,0
Marine Day (observed),Holiday,Japan,System Imported Holiday,holiday,7/21/2003,12:00:00 AM,7/22/2003,12:00:00 AM,7/21/2003,,0,0
Marine Day,Holiday,Japan,System Imported Holiday,holiday,7/20/2005,12:00:00 AM,7/21/2005,12:00:00 AM,7/20/2005,,0,0
Marine Day,Holiday,Japan,System Imported Holiday,holiday,7/20/2004,12:00:00 AM,7/21/2004,12:00:00 AM,7/20/2004,,0,0
Marine Day,Holiday,Japan,System Imported Holiday,holiday,7/20/2003,12:00:00 AM,7/21/2003,12:00:00 AM,7/20/2003,,0,0
Labor Thanksgiving Day (observed),Holiday,Japan,System Imported Holiday,holiday,11/24/2003,12:00:00 AM,11/25/2003,12:00:00 AM,11/24/2003,,0,0
Labor Thanksgiving Day,Holiday,Japan,System Imported Holiday,holiday,11/23/2005,12:00:00 AM,11/24/2005,12:00:00 AM,11/23/2005,,0,0
Labor Thanksgiving Day,Holiday,Japan,System Imported Holiday,holiday,11/23/2004,12:00:00 AM,11/24/2004,12:00:00 AM,11/23/2004,,0,0
Labor Thanksgiving Day,Holiday,Japan,System Imported Holiday,holiday,11/23/2003,12:00:00 AM,11/24/2003,12:00:00 AM,11/23/2003,,0,0
Health Sport\'s Day,Holiday,Japan,System Imported Holiday,holiday,10/10/2005,12:00:00 AM,10/11/2005,12:00:00 AM,10/10/2005,,0,0
Health Sport\'s Day,Holiday,Japan,System Imported Holiday,holiday,10/11/2004,12:00:00 AM,10/12/2004,12:00:00 AM,10/11/2004,,0,0
Health Sport\'s Day,Holiday,Japan,System Imported Holiday,holiday,10/13/2003,12:00:00 AM,10/14/2003,12:00:00 AM,10/13/2003,,0,0
Greenery Day,Holiday,Japan,System Imported Holiday,holiday,4/29/2005,12:00:00 AM,4/30/2005,12:00:00 AM,4/29/2005,,0,0
Greenery Day,Holiday,Japan,System Imported Holiday,holiday,4/29/2004,12:00:00 AM,4/30/2004,12:00:00 AM,4/29/2004,,0,0
Greenery Day,Holiday,Japan,System Imported Holiday,holiday,4/29/2003,12:00:00 AM,4/30/2003,12:00:00 AM,4/29/2003,,0,0
Emperor\'s Birthday,Holiday,Japan,System Imported Holiday,holiday,12/23/2005,12:00:00 AM,12/24/2005,12:00:00 AM,12/23/2005,,0,0
Emperor\'s Birthday,Holiday,Japan,System Imported Holiday,holiday,12/23/2004,12:00:00 AM,12/24/2004,12:00:00 AM,12/23/2004,,0,0
Emperor\'s Birthday,Holiday,Japan,System Imported Holiday,holiday,12/23/2003,12:00:00 AM,12/24/2003,12:00:00 AM,12/23/2003,,0,0
Culture Day,Holiday,Japan,System Imported Holiday,holiday,11/3/2005,12:00:00 AM,11/4/2005,12:00:00 AM,11/3/2005,,0,0
Culture Day,Holiday,Japan,System Imported Holiday,holiday,11/3/2004,12:00:00 AM,11/4/2004,12:00:00 AM,11/3/2004,,0,0
Culture Day,Holiday,Japan,System Imported Holiday,holiday,11/3/2003,12:00:00 AM,11/4/2003,12:00:00 AM,11/3/2003,,0,0
Constitution Day,Holiday,Japan,System Imported Holiday,holiday,5/3/2005,12:00:00 AM,5/4/2005,12:00:00 AM,5/3/2005,,0,0
Constitution Day,Holiday,Japan,System Imported Holiday,holiday,5/3/2004,12:00:00 AM,5/4/2004,12:00:00 AM,5/3/2004,,0,0
Constitution Day,Holiday,Japan,System Imported Holiday,holiday,5/3/2003,12:00:00 AM,5/4/2003,12:00:00 AM,5/3/2003,,0,0
Coming of Age Day,Holiday,Japan,System Imported Holiday,holiday,1/10/2005,12:00:00 AM,1/11/2005,12:00:00 AM,1/10/2005,,0,0
Coming of Age Day,Holiday,Japan,System Imported Holiday,holiday,1/12/2004,12:00:00 AM,1/13/2004,12:00:00 AM,1/12/2004,,0,0
Coming of Age Day,Holiday,Japan,System Imported Holiday,holiday,1/13/2003,12:00:00 AM,1/14/2003,12:00:00 AM,1/13/2003,,0,0
Children's Day,Holiday,Japan,System Imported Holiday,holiday,5/5/2005,12:00:00 AM,5/6/2005,12:00:00 AM,5/5/2005,,0,0
Children's Day,Holiday,Japan,System Imported Holiday,holiday,5/5/2004,12:00:00 AM,5/6/2004,12:00:00 AM,5/5/2004,,0,0
Children's Day,Holiday,Japan,System Imported Holiday,holiday,5/5/2003,12:00:00 AM,5/6/2003,12:00:00 AM,5/5/2003,,0,0
Autumnal Equinox,Holiday,Japan,System Imported Holiday,holiday,9/23/2005,12:00:00 AM,9/24/2005,12:00:00 AM,9/23/2005,,0,0
Autumnal Equinox,Holiday,Japan,System Imported Holiday,holiday,9/23/2004,12:00:00 AM,9/24/2004,12:00:00 AM,9/23/2004,,0,0
Autumnal Equinox,Holiday,Japan,System Imported Holiday,holiday,9/23/2003,12:00:00 AM,9/24/2003,12:00:00 AM,9/23/2003,,0,0
